,0
112,0.09853443887671381
113,0.09692695675177679
114,0.09536046411068656
115,0.09383356101983045
116,0.0923449071204032
117,0.09089321860372881
118,0.0894772653645073
119,0.08809586832012038
120,0.08674789688500531
121,0.0854322665899146
122,0.08414793683663664
123,0.08289390877942963
124,0.0816692233250495
125,0.08047295924384112
126,0.07930423138489269
127,0.07816218898874057
128,0.0770460140915832
129,0.0759549200153547
130,0.0748881499384267
131,0.07384497554204333
132,0.07282469572793496
133,0.07182663540285723
134,0.0708501443260949
135,0.06989459601621928
136,0.06895938671364522
137,0.06804393439574644
138,0.06714767784151245
139,0.0662700757429073
140,0.06541060586028939
141,0.06456876421940373
142,0.06374406434762585
143,0.0629360365472758
144,0.062144227203956286
145,0.061368198127999506
146,0.060607525927220914
147,0.059861801409285084
148,0.05913062901209987
149,0.05841362626074067
150,0.057710423249503484
151,0.0570206621477615
152,0.056343996728384284
153,0.055680091917548566
154,0.055028623364834765
155,0.05438927703257172
156,0.05376174880345091
157,0.05314574410548344
158,0.052540977553429326
159,0.05194717260587657
160,0.05136406123719294
161,0.050791383623617146
162,0.050228887842795014
163,0.04967632958610779
164,0.04913347188317109
165,0.048600084837920214
166,0.048075945375725994
167,0.047560837001019436
168,0.04705454956492315
169,0.04655687904242728
170,0.04606762731865568
171,0.04558660198380602
172,0.04511361613636118
173,0.04464848819419251
174,0.044191041713194455
175,0.043741105213109685
176,0.043298512010219274
177,0.04286310005659151
178,0.04243471178559426
179,0.04201319396339574
180,0.04159839754618756
181,0.041190177542881
182,0.04078839288303405
183,0.0403929062897874
184,0.040003584157589187
185,0.039620296434503884
186,0.03924291650891172
187,0.038871321100408744
188,0.03850539015473313
189,0.03814500674254747
190,0.037790056961914696
191,0.037440429844317204
192,0.03709601726406882
193,0.03675671385098344
194,0.036422416906164774
195,0.03609302632079104
196,0.035768444497773784
197,0.03544857627617395
198,0.035133328858265
199,0.03482261173913797
200,0.03451633663874727
201,0.03421441743630074
202,0.03391677010690137
203,0.03362331266035359
204,0.033333965082049895
205,0.03304864927585575
206,0.03276728900891821
207,0.03248980985832136
208,0.03221613915952145
209,0.031946205956492085
210,0.031679940953514445
211,0.0314172764685529
212,0.03115814638815416
213,0.03090248612381435
214,0.030650232569760714
215,0.030401324062092852
216,0.030155700339236372
217,0.02991330250365893
218,0.029674072984804796
219,0.029437955503200882
220,0.029204895035695233
221,0.028974837781784606
222,0.028747731130993652
223,0.028523523631268588
224,0.02830216495834709
225,0.028083605886074274
226,0.027867798257625774
227,0.027654694957612375
228,0.027444249885030296
229,0.02723641792703116
230,0.027031154933481977
231,0.026828417692288244
232,0.026628163905453694
233,0.026430352165853287
234,0.026234941934691714
235,0.026041893519629388
236,0.025851168053548174
237,0.025662727473938975
238,0.025476534502889375
239,0.025292552627650927
240,0.025110746081768442
241,0.024931079826749875
242,0.024753519534263003
243,0.024578031568838487
244,0.02440458297106373
245,0.024233141441253048
246,0.024063675323576447
247,0.023896153590634597
248,0.023730545828463644
249,0.02356682222195769
250,0.023404953540695175
251,0.023244911125155972
252,0.023086666873317792
253,0.022930193227618956
254,0.02277546316227728
255,0.022622450170952574
256,0.022471128254743965
257,0.02232147191050909
258,0.022173456119498773
259,0.022027056336293486
260,0.021882248478036447
261,0.02173900891395059
262,0.021597314455133895
263,0.0214571423446228
264,0.021318470247716076
265,0.021181276242552127
266,0.021045538810930763
267,0.02091123682937337
268,0.02077834956041444
269,0.020646856644116154
270,0.02051673808980172
271,0.020387974267998744
272,0.020260545902588873
273,0.020134434063155102
274,0.02000962015752356
275,0.01988608592449292
276,0.019763813426744846
277,0.019642785043933606
278,0.01952298346594596
279,0.019404391686329393
280,0.01928699299588211
281,0.019170770976401436
282,0.019055709494585113
283,0.018941792696082163
284,0.018829004999688356
285,0.018717331091683005
286,0.01860675592030233
287,0.018497264690346748
288,0.018388842857916768
289,0.01828147612527583
290,0.018175150435835067
291,0.01806985196925797
292,0.01796556713668014
293,0.017862282576042807
294,0.017759985147535715
295,0.017658661929146724
296,0.017558300212316073
297,0.017458887497690867
298,0.01736041149097932
299,0.017262860098899754
300,0.017166221425223796
301,10522633.426018147
302,1033.1413802424
303,261.268706679211
304,116.68699928367523
305,65.8478531259952
306,42.250199974444534
307,29.405467487402618
308,21.64775017736748
309,16.605597423880653
310,13.144366347749418
311,10.665709498332754
312,8.829800854369799
313,7.432007654429231
314,6.343123467907813
315,5.478303191159765
316,4.779962744702874
317,4.207903598080873
318,3.7333727962664542
319,3.335362906391767
320,2.9982360234666516
321,2.710156722239511
322,2.462033812467334
323,2.246790472735429
324,2.058851255014734
325,1.8937753131901678
326,1.747990085008013
327,1.6185951673920365
328,1.5032160076212122
329,1.3998934549762727
330,1.3069994668545761
331,1.2231721221119742
332,1.1472650472395864
333,1.0783077139971025
334,1.0154740169291616
335,0.9580572141372939
336,0.9054497997998059
337,0.8571272293466424
338,0.8126346767744833
339,0.7715761951011355
340,0.7336057940574126
341,0.6984200569306238
342,0.6657520003463916
343,0.6353659434103605
344,0.6070532008869428
345,0.5806284525186123
346,0.5559266698007945
347,0.5328005044654427
348,0.5111180610415283
349,0.49076099024566655
350,0.4716228514389135
351,0.4536077015975492
352,0.4366288756712162
353,0.4206079292146195
354,0.40547371906958796
355,0.39116160186844007
356,0.37761273340527873
357,0.36477345461825644
358,0.3525947521541288
359,0.3410317833341613
360,0.33004345687811504
361,0.3195920620268605
362,0.30964293977952495
363,0.3001641908645667
364,0.29112641582562304
365,0.28250248324648525
366,0.27426732268498616
367,0.2663977393490341
368,0.2588722479430626
369,0.2516709234503898
370,0.24477526690598275
371,0.23816808446199647
372,0.23183337826183523
373,0.22575624782241066
374,0.21992280078323814
375,0.21432007201864095
376,0.20893595022880962
377,0.20375911122927232
378,0.19877895724884445
379,0.19398556162506841
380,0.18936961835519048
381,0.18492239602122978
382,0.18063569566075077
383,0.1765018122015862
384,0.17251349911984848
385,0.16866393601678534
386,0.16494669884199276
387,0.1613557325188343
388,0.15788532575295353
389,0.15453008782702116
390,0.1512849272046028
391,0.14814503178362215
392,0.14510585065556086
393,0.14216307724047886
394,0.13931263368045396
395,0.13655065638516783
396,0.13387348263338036
397,0.13127763814298568
398,0.1287598255303783
399,0.1263169135871042
400,0.12394592730825281
401,0.12164403861291352
402,0.11940855770230521
403,0.11723692500593351
404,0.1151267036704646
405,0.11307557254987309
406,0.11108131965896682
407,0.10914183605557924
408,0.10725511011961482
409,0.10541922219977998
410,0.10363233960120877
411,0.10189271188937646
412,0.10019866648768097
413,0.09854860454786266
414,0.09694099707409679
415,0.09537438128308706
416,0.09384735718386299
417,0.0923585843622391
418,0.09090677895605238
419,0.08949071080832885
420,0.08810920078651296
421,0.08676111825676917
422,0.08544537870317286
423,0.08416094148236554
424,0.08290680770492659
425,0.08168201823534207
426,0.08048565180303943
427,0.07931682321748837
428,0.07817468168085444
429,0.07705840919216425
430,0.0759672190373327
431,0.07490035435982029
432,0.07385708680702602
433,0.07283671524786058
434,0.07183856455724699
435,0.07086198446358749
436,0.06990634845548586
437,0.06897105274427077
438,0.06805551527907891
439,0.06715917481148118
440,0.06628149000681192
441,0.06542193859956075
442,0.06458001659033757
443,0.0637552374820909
444,0.06294713155339692
445,0.06215524516677403
446,0.061379140110106825
447,0.06061839296937818
448,0.059872594531014095
449,0.05914134921225785
450,0.05842427451807496
451,0.057721000523187786
452,0.05703116937791435
453,0.056354434836570474
454,0.05569046180726415
455,0.0550389259219764
456,0.05439951312589075
457,0.053771919284992996
458,0.053155849811014184
459,0.05255101930284635
460,0.05195715120360867
461,0.05137397747258687
462,0.050801238271312214
463,0.05023868166308624
464,0.049686063325297916
465,0.049143146273911795
466,0.04860970059954304
467,0.048085503214563306
468,0.047570337610715746
469,0.04706399362673722
470,0.04656626722552521
471,0.046076960280395464
472,0.04559588037001373
473,0.04512284058159915
474,0.04465765932201969
475,0.04420016013641946
476,0.04375017153403638
477,0.043307526820885615
478,0.04287206393900144
479,0.04244362531194325
480,0.04202205769628989
481,0.04160721203885676
482,0.041198943339386056
483,0.04079711051846826
484,0.040401576290472516
485,0.04001220704126607
486,0.03962887271051805
487,0.03925144667839392
488,0.03887980565645057
489,0.038513829582558154
490,0.038153401519677686
491,0.037798407558332685
492,0.037448736722624006
493,0.0371042808796377
494,0.03676493465210971
495,0.03643059533421169
496,0.036101162810331995
497,0.03577653947673089
498,0.03545663016595305
499,0.03514134207388735
500,0.034830584689368525
501,0.03452426972621981
502,0.03422231105763989
503,0.03392462465284159
504,0.033631128515855195
505,0.03334174262641234
506,0.033056388882828004
507,0.03277499104680657
508,0.03249747469009462
509,0.03222376714291351
510,0.03195379744410216
511,0.03168749629290487
512,0.031424796002344574
513,0.03116563045411983
514,0.030909935054969608
515,0.030657646694452933
516,0.03040870370408803
517,0.030163045817803942
518,0.0299206141336547
519,0.02968135107675187
520,0.029445200363368826
521,0.029212106966177407
522,0.028982017080573724
523,0.028754878092055684
524,0.028530638544615
525,0.02830924811010541
526,0.0280906575585572
527,0.027874818729398627
528,0.02766168450355917
529,0.027451208776418313
530,0.027243346431574108
531,0.02703805331540182
532,0.02683528621237561
533,0.026635002821127077
534,0.026437161731216925
535,0.026241722400592242
536,0.02604864513371127
537,0.025857891060307985
538,0.02566942211477852
539,0.025483201016167734
540,0.025299191248735323
541,0.025117357043084147
542,0.024937663357829005
543,0.024760075861792366
544,0.024584560916706407
545,0.024411085560405898
546,0.024239617490497495
547,0.02407012504848756
548,0.023902577204356235
549,0.023736943541561428
550,0.023573194242460408
551,0.02341130007413537
552,0.023251232374609708
553,0.023092963039443668
554,0.02293646450869631
555,0.02278170975424367
556,0.022628672267440485
557,0.02247732604711685
558,0.022327645587896672
559,0.02217960586883168
560,0.022033182342337202
561,0.021888350923424633
562,0.021745087979217752
563,0.02160337031874743
564,0.021463175183014434
565,0.021324480235312693
566,0.021187263551806047
567,0.021051503612349438
568,0.020917179291548505
569,0.020784269850050576
570,0.020652754926058763
571,0.02052261452706472
572,0.02039382902179153
573,0.02026637913234286
574,0.020140245926549786
575,0.020015410810512068
576,0.019891855521327155
577,0.019769562120000098
578,0.019648512984532795
579,0.019528690803183403
580,0.019410078567894146
581,0.019292659567880906
582,0.019176417383381193
583,0.019061335879555087
584,0.018947399200535647
585,0.01883459176362407
586,0.01872289825362603
587,0.01861230361732475
588,0.018502793058087875
589,0.018394352030603068
590,0.018286966235740457
591,0.018180621615537088
592,0.01807530434830124
593,0.017971000843831887
594,0.01786769773875187
595,0.01776538189195047
596,0.01766404038013273
597,0.017563660493473403
598,0.017464229731371156
599,0.017365735798302504
600,0.017268166599770568
601,0.017171510238347964
602,10522633.584687827
603,1033.1429512293557
604,261.26949608061665
605,116.68752642547769
606,65.84824881098906
607,42.25051668039771
608,29.405731496857758
609,21.64797652498879
610,16.605795513371962
611,13.144542451725599
612,10.665868009504122
613,8.829944968522875
614,7.432139769069146
615,6.343245427694544
616,5.478416445751154
617,4.780068454018355
618,4.208002704690828
619,3.7334660765031016
620,3.335451007270467
621,2.9983194898961827
622,2.7102360174331834
623,2.4621093334966244
624,2.246862562550303
625,2.058920211851995
626,1.8938413980225455
627,1.74805352750403
628,1.6186561707301905
629,1.5032747524129701
630,1.399950102488782
631,1.3070541616779263
632,1.223224994382064
633,1.1473162145025786
634,1.0783572827826502
635,1.0155220840853383
636,0.9581038679692665
637,0.9054951210458894
638,0.8571712920188274
639,0.8126775488854096
640,0.7716179392954365
641,0.7336464681621391
642,0.6984597144368818
643,0.6657906908322581
644,0.6354037129134641
645,0.6070900922337313
646,0.5806645056162123
647,0.5559619218964483
648,0.5328349903777525
649,0.5111518133671055
650,0.49079403954425804
651,0.4716552263996435
652,0.4536394291885386
653,0.43665998127453676
654,0.4206384367482742
655,0.40550365109798603
656,0.39119097970264444
657,0.3776415771941422
658,0.36480178343142156
659,0.3526225840577488
660,0.34105913546009436
661,0.33007034548725556
662,0.31961850256719343
663,0.30966894693942304
664,0.30018977862178936
665,0.291151597492428
666,0.2825272715112154
667,0.27429172965045884
668,0.2664217765680218
669,0.2588959264511267
670,0.25169425379630045
671,0.2447982591799341
672,0.2381907483218077
673,0.23185572295730603
674,0.22577828221798604
675,0.21994453337912068
676,0.214341510970477
677,0.20895710336606307
678,0.20377998607239006
679,0.19879956102530705
680,0.19400590128441184
681,0.18938970058307789
682,0.18494222725264312
683,0.18065528209236886
684,0.1765211598034077
685,0.17253261364611497
686,0.16868282301625423
687,0.16496536366760603
688,0.16137418033682505
689,0.15790356155142937
690,0.15454811642405997
691,0.15130275325589346
692,0.1481626597896813
693,0.14512328496855265
694,0.14218032207066453
695,0.13932969310229443
696,0.1365675343431019
697,0.13389018294729874
698,0.13129416451341983
699,0.1287761815434221
700,0.12633310271908446
701,0.12396195293016357
702,0.12165990399462917
703,0.1194242660165848
704,0.1172524793322288
705,0.11514210699854327
706,0.1130908277832678
707,0.11109642961826008
708,0.10915680348153325
709,0.10726993767615516
710,0.1054339124768412
711,0.10364689511744933
712,0.10190713509477035
713,0.10021295976599269
714,0.0985627702190115
715,0.09695503739641678
716,0.09538829845548756
717,0.09386115334789553
718,0.09237226160407498
719,0.09092033930837598
720,0.08950415625215041
721,0.08812253325290556
722,0.08677433962853305
723,0.08545849081643113
724,0.08417394612809442
725,0.08291970663042357
726,0.08169481314563466
727,0.08049834436223777
728,0.07932941505008405
729,0.07818717437296832
730,0.07707080429274533
731,0.0759795180593107
732,0.07491255878121389
733,0.07386919807200872
734,0.0728487347677862
735,0.07185049371163675
736,0.07087382460108008
737,0.06991810089475246
738,0.06898271877489633
739,0.06806709616241138
740,0.06717067178144989
741,0.06629290427071655
742,0.06543327133883209
743,0.06459126896127142
744,0.06376641061655595
745,0.06295822655951805
746,0.06216626312959176
747,0.061390082092214145
748,0.06062926001153545
749,0.05988338765274311
750,0.059152069412415825
751,0.05843492277540925
752,0.05773157779687209
753,0.0570416766080672
754,0.05636487294475666
755,0.055700831696979744
756,0.05504922847911802
757,0.054409749219209776
758,0.053782089766535084
759,0.053165955516544926
760,0.05256106105226335
761,0.05196712980134077
762,0.05138389370798079
763,0.05081109291900728
764,0.050248475483377464
765,0.04969579706448805
766,0.049152820664652486
767,0.04861931636116586
768,0.04809506105340061
769,0.04757983822041207
770,0.047073437688551295
771,0.04657565540862314
772,0.04608629324213526
773,0.04560515875622145
774,0.04513206502683711
775,0.04466683044984689
776,0.04420927855964445
777,0.04375923785496308
778,0.04331654163155195
779,0.04288102782141137
780,0.042452538838292225
781,0.04203092142918404
782,0.041616026531525956
783,0.04120770913589113
784,0.04080582815390248
785,0.04041024629115762
786,0.04002082992494295
787,0.03963744898653222
788,0.039259976847876105
789,0.0388882902124924
790,0.03852226901038318
791,0.0381617962968079
792,0.03780675815475067
793,0.03745704360093081
794,0.037112544495206595
795,0.036773155453235985
796,0.036438773762258604
797,0.03610929929987296
798,0.035784634455688
799,0.035464684055732165
800,0.035149355289509694
801,0.03483855763959908
802,0.034532202813692355
803,0.03423020467897904
804,0.03393247919878179
805,0.0336389443713568
806,0.033349520170774784
807,0.03306412848980027
808,0.03278269308469494
809,0.03250513952186787
810,0.032231395126305566
811,0.031961388931712235
812,0.03169505163229528
813,0.031432315536136256
814,0.031173114520085504
815,0.030917383986124872
816,0.030665060819145155
817,0.030416083346083197
818,0.030170391296371515
819,0.02992792576365047
820,0.02968862916869895
821,0.029452445223536777
822,0.029219318896659578
823,0.028989196379362835
824,0.02876202505311772
825,0.0285377534579614
826,0.028316331261863736
827,0.028097709231040116
828,0.02788183920117148
829,0.027668674049505966
830,0.027458167667806333
831,0.027250274936117067
832,0.027044951697321656
833,0.02684215473246298
834,0.02664184173680046
835,0.02644397129658057
836,0.02624850286649277
837,0.026055396747793145
838,0.02586461406706779
839,0.02567611675561807
840,0.02548986752944609
841,0.025305829869819725
842,0.02512396800439985
843,0.02494424688890814
844,0.024766632189321732
845,0.02459109026457432
846,0.024417588149748065
847,0.024246093539741942
848,0.02407657477339867
849,0.023909000818077876
850,0.023743341254659215
851,0.023579566262963123
852,0.023417646607575556
853,0.023257553624063444
854,0.023099259205569548
855,0.022942735789773672
856,0.02278795634621006
857,0.022634894363928394
858,0.022483523839489733
859,0.022333819265284254
860,0.022185755618164577
861,0.02203930834838091
862,0.02189445336881282
863,0.021751167044484914
864,0.02160942618236096
865,0.021469208021406058
866,0.021330490222909306
867,0.021193250861059974
868,0.021057468413768116
869,0.02092312175372364
870,0.02079019013968672
871,0.02065865320800138
872,0.02052849096432772
873,0.02039968377558431
874,0.020272212362096847
875,0.020146057789944466
876,0.02002120146350058
877,0.019897625118161382
878,0.01977531081325535
879,0.019654240925131985
880,0.01953439814042085
881,0.0194157654494589
882,0.019298326139879696
883,0.019182063790360956
884,0.01906696226452506
885,0.01895300570498914
886,0.018840178527559787
887,0.018728465415569058
888,0.01861785131434717
889,0.01850832142582901
890,0.018399861203289368
891,0.018292456346205088
892,0.0181860927952391
893,0.01808075672734451
894,0.017976434550983637
895,0.01787311290146093
896,0.017770778636365222
897,0.01766941883111874
898,0.017569020774630736
899,0.01746957196505144
900,0.017371060105625686
901,0.01727347310064138
902,0.017176799051472135
903,10522633.743357511
904,1033.1445222163113
905,261.2702854820223
906,116.68805356728014
907,65.84864449598292
908,42.25083338635088
909,29.405995506312898
910,21.6482028726101
911,16.605993602863272
912,13.144718555701779
913,10.666026520675487
914,8.830089082675952
915,7.4322718837090616
916,6.343367387481276
917,5.478529700342546
918,4.780174163333837
919,4.208101811300783
920,3.7335593567397494
921,3.3355391081491663
922,2.9984029563257133
923,2.710315312626856
924,2.462184854525914
925,2.246934652365177
926,2.0589891686892567
927,1.893907482854923
928,1.7481169700000467
929,1.6187171740683444
930,1.503333497204728
931,1.4000067500012912
932,1.3071088565012763
933,1.223277866652153
934,1.1473673817655705
935,1.078406851568198
936,1.0155701512415143
937,0.9581505218012388
938,0.9055404422919727
939,0.8572153546910124
940,0.8127204209963358
941,0.7716596834897376
942,0.7336871422668656
943,0.6984993719431398
944,0.6658293813181244
945,0.6354414824165676
946,0.6071269835805201
947,0.5807005587138125
948,0.5559971739921022
949,0.5328694762900625
950,0.5111855656926827
951,0.4908270888428497
952,0.4716876013603737
953,0.4536711567795281
954,0.43669108687785735
955,0.4206689442819289
956,0.4055335831263841
957,0.3912203575368489
958,0.37767042098300574
959,0.3648301122445868
960,0.352650415961369
961,0.34108648758602755
962,0.330097234096396
963,0.31964494310752645
964,0.30969495409932113
965,0.30021536637901214
966,0.291176779159233
967,0.2825520597759457
968,0.27431613661593157
969,0.2664458137870096
970,0.2589196049591909
971,0.25171758414221107
972,0.24482125145388545
973,0.2382134121816189
974,0.23187806765277683
975,0.2258003166135614
976,0.21996626597500318
977,0.21436294992231297
978,0.20897825650331653
979,0.20380086091550784
980,0.19882016480176962
981,0.19402624094375528
982,0.18940978281096527
983,0.18496205848405647
984,0.18067486852398695
985,0.17654050740522922
986,0.17255172817238146
987,0.16870171001572312
988,0.16498402849321928
989,0.16139262815481575
990,0.1579217973499052
991,0.15456614502109872
992,0.1513205793071841
993,0.1481802877957404
994,0.14514071928154443
995,0.14219756690085017
996,0.1393467525241349
997,0.13658441230103596
998,0.13390688326121708
999,0.13131069088385397
1000,0.12879253755646594
1001,0.12634929185106467
1002,0.12397797855207429
1003,0.1216757693763448
1004,0.1194399743308644
1005,0.11726803365852406
1006,0.11515751032662191
1007,0.11310608301666249
1008,0.1111115395775533
1009,0.10917177090748723
1010,0.1072847652326955
1011,0.10544860275390242
1012,0.10366145063368987
1013,0.10192155830016424
1014,0.10022725304430437
1015,0.09857693589016032
1016,0.09696907771873675
1017,0.09540221562788807
1018,0.09387494951192807
1019,0.09238593884591087
1020,0.09093389966069955
1021,0.08951760169597196
1022,0.08813586571929814
1023,0.08678756100029691
1024,0.08547160292968937
1025,0.08418695077382331
1026,0.08293260555592054
1027,0.08170760805592722
1028,0.08051103692143609
1029,0.07934200688267973
1030,0.07819966706508218
1031,0.07708319939332639
1032,0.0759918170812887
1033,0.07492476320260749
1034,0.0738813093369914
1035,0.07286075428771181
1036,0.0718624228660265
1037,0.07088566473857266
1038,0.06992985333401903
1039,0.06899438480552189
1040,0.06807867704574384
1041,0.0671821687514186
1042,0.06630431853462117
1043,0.06544460407810344
1044,0.06460252133220527
1045,0.06377758375102101
1046,0.06296932156563917
1047,0.06217728109240949
1048,0.06140102407432146
1049,0.060640127053692705
1050,0.059894180774472124
1051,0.0591627896125738
1052,0.05844557103274353
1053,0.0577421550705564
1054,0.057052183838220055
1055,0.056375311052942835
1056,0.05571120158669533
1057,0.05505953103625966
1058,0.054419985312528805
1059,0.053792260248077185
1060,0.05317606122207567
1061,0.05257110280168036
1062,0.05197710839907288
1063,0.05139380994337472
1064,0.05082094756670234
1065,0.050258269303668696
1066,0.04970553080367817
1067,0.049162495055393184
1068,0.04862893212278868
1069,0.048104618892237924
1070,0.047589338830108394
1071,0.047082881750365374
1072,0.04658504359172108
1073,0.04609562620387505
1074,0.04561443714242917
1075,0.04514128947207507
1076,0.04467600157767408
1077,0.04421839698286945
1078,0.04376830417588978
1079,0.043325556442218284
1080,0.04288999170382131
1081,0.0424614523646412
1082,0.042039785162078194
1083,0.041624841024195156
1084,0.04121647493239619
1085,0.0408145457893367
1086,0.04041891629184273
1087,0.04002945280861982
1088,0.039646025262546396
1089,0.039268507017358296
1090,0.038896774768534224
1091,0.038530708438208196
1092,0.03817019107393812
1093,0.03781510875116866
1094,0.03746535047923761
1095,0.03712080811077548
1096,0.036781376254362265
1097,0.03644695219030552
1098,0.03611743578941391
1099,0.03579272943464511
1100,0.03547273794551127
1101,0.03515736850513205
1102,0.03484653058982963
1103,0.034540135901164885
1104,0.03423809830031819
1105,0.03394033374472201
1106,0.03364676022685841
1107,0.03335729771513723
1108,0.03307186809677252
1109,0.032790395122583305
1110,0.032512804353641137
1111,0.03223902310969763
1112,0.031968980419322314
1113,0.0317026069716857
1114,0.03143983506992793
1115,0.03118059858605118
1116,0.03092483291728013
1117,0.03067247494383737
1118,0.030423462988078374
1119,0.030177736774939096
1120,0.029935237393646244
1121,0.029695907260646023
1122,0.029459690083704724
1123,0.029226530827141745
1124,0.028996375678151953
1125,0.028769172014179757
1126,0.028544868371307812
1127,0.028323414413622062
1128,0.02810476090352304
1129,0.02788885967294433
1130,0.02767566359545276
1131,0.027465126559194347
1132,0.02725720344066002
1133,0.02705185007924149
1134,0.02684902325255034
1135,0.026648680652473847
1136,0.026450780861944214
1137,0.026255283332393294
1138,0.026062148361875027
1139,0.025871337073827598
1140,0.025682811396457627
1141,0.02549653404272445
1142,0.02531246849090412
1143,0.02513057896571555
1144,0.024950830419987274
1145,0.024773188516851095
1146,0.024597619612442237
1147,0.02442409073909023
1148,0.024252569588986386
1149,0.024083024498309777
1150,0.023915424431799514
1151,0.023749738967757
1152,0.023585938283465845
1153,0.023423993141015752
1154,0.023263874873517176
1155,0.023105555371695424
1156,0.022949007070851027
1157,0.022794202938176446
1158,0.022641116460416305
1159,0.02248972163186262
1160,0.022339992942671832
1161,0.02219190536749748
1162,0.022045434354424628
1163,0.021900555814201004
1164,0.021757246109752076
1165,0.0216154820459745
1166,0.02147524085979769
1167,0.02133650021050592
1168,0.021199238170313894
1169,0.02106343321518679
1170,0.02092906421589877
1171,0.020796110429322858
1172,0.02066455148994399
1173,0.020534367401590717
1174,0.020405538529377095
1175,0.020278045591850834
1176,0.02015186965333915
1177,0.020026992116489093
1178,0.019903394714995616
1179,0.019781059506510604
1180,0.019659968865731178
1181,0.019540105477658293
1182,0.019421452331023655
1183,0.01930399271187849
1184,0.019187710197340713
1185,0.019072588649495032
1186,0.018958612209442626
1187,0.0188457652914955
1188,0.018734032577512084
1189,0.018623399011369588
1190,0.01851384979357014
1191,0.01840537037597567
1192,0.018297946456669715
1193,0.018191563974941122
1194,0.018086209106387783
1195,0.017981868258135383
1196,0.017878528064169993
1197,0.01777617538077998
1198,0.017674797282104745
1199,0.01757438105578807
1200,0.01747491419873173
1201,0.01737638441294887
1202,0.017278779601512195
1203,0.017182087864596303
1204,10522633.902027193
1205,1033.1460932032676
1206,261.27107488342796
1207,116.68858070908259
1208,65.84904018097679
1209,42.25115009230404
1210,29.406259515768035
1211,21.648429220231407
1212,16.606191692354578
1213,13.14489465967796
1214,10.666185031846856
1215,8.830233196829031
1216,7.432403998348978
1217,6.343489347268009
1218,5.478642954933936
1219,4.780279872649319
1220,4.208200917910737
1221,3.733652636976398
1222,3.3356272090278662
1223,2.9984864227552444
1224,2.7103946078205277
1225,2.462260375555204
1226,2.2470067421800515
1227,2.059058125526518
1228,1.8939735676873
1229,1.7481804124960636
1230,1.6187781774064982
1231,1.503392241996486
1232,1.4000633975138002
1233,1.3071635513246262
1234,1.2233307389222423
1235,1.1474185490285627
1236,1.0784564203537454
1237,1.0156182183976907
1238,0.9581971756332112
1239,0.9055857635380562
1240,0.8572594173631973
1241,0.8127632931072623
1242,0.7717014276840386
1243,0.7337278163715921
1244,0.6985390294493978
1245,0.665868071803991
1246,0.6354792519196713
1247,0.6071638749273088
1248,0.5807366118114127
1249,0.5560324260877562
1250,0.5329039622023726
1251,0.5112193180182598
1252,0.4908601381414413
1253,0.4717199763211038
1254,0.45370288437051753
1255,0.43672219248117794
1256,0.4206994518155837
1257,0.4055635151547822
1258,0.39124973537105334
