,0
0,10522585.68231067
1,1032.6686702673926
2,261.03117579624706
3,116.52838231531726
4,65.72879151134246
5,42.154903153135656
6,29.326027042351463
7,21.579642178115346
8,16.54599229594589
9,13.091376661316849
10,10.618013486868474
11,8.786436905708813
12,7.392254359278735
13,6.306425768080183
14,5.444224884610339
15,4.748154811674395
16,4.178082419145366
17,3.705304773059078
18,3.30885335199102
19,2.9731209748208096
20,2.686296798463526
21,2.4393095347539853
22,2.2250986474397694
23,2.038102142682815
24,1.8738903871277999
25,1.7289002379565357
26,1.6002392629415385
27,1.4855396997812471
28,1.3828482184622615
29,1.2905417945085764
30,1.2072628560420826
31,1.1318688178052927
32,1.063392466425798
33,1.0010106096356912
34,0.9440190760967926
35,0.8918126368532918
36,0.8438687712861742
37,0.7997344585967622
38,0.7590153670359564
39,0.721366955945199
40,0.6864871132975957
41,0.6541100331491848
42,0.6240010999264887
43,0.5959525946382225
44,0.5697800754507308
45,0.545319314218536
46,0.5224236934513705
47,0.5009619862753625
48,0.48081645629945835
49,0.46188122575522733
50,0.44406086946882584
51,0.4272691996320581
52,0.41142821233791393
53,0.39646717172460666
54,0.3823218115563227
55,0.3689336373362466
56,0.3562493147368521
57,0.34422013235483995
58,0.33280152864087637
59,0.3219526743877328
60,0.3116361034406673
61,0.3018173853661918
62,0.2924648347162445
63,0.28354925228400335
64,0.275043694389159
65,0.26692326677424233
66,0.25916494015561703
67,0.2517473848665448
68,0.24465082236588082
69,0.23785689167402427
70,0.23134852904480668
71,0.22510985939466926
72,0.21912609819378331
73,0.21338346268219097
74,0.2078690914111899
75,0.20257097122924347
76,0.19747787093513394
77,0.192579280911259
78,0.1878653581286262
79,0.1833268759838773
80,0.17895517848895312
81,0.17474213838686536
82,0.17068011881349382
83,0.1667619381662591
84,0.1629808378765942
85,0.15933045281496708
86,0.15580478408542592
87,0.15239817399157607
88,0.14910528297805567
89,0.14592106837124186
90,0.14284076476043078
91,0.13985986587633378
92,0.13697410783761552
93,0.13417945364865677
94,0.13147207884280582
95,0.12884835817535012
96,0.12630485327935215
97,0.12383830120548954
98,0.12144560377425394
99,0.11912381767531216
100,0.11687014525467479
101,0.11468192593557462
102,0.11255662822368222
103,0.11049184225159792
104,0.1084852728214099
105,0.10653473290763406
106,0.10463813758602492
107,0.1027934983566258
108,0.10099891783205982
109,0.09925258476442815
110,0.09755276938635442
111,0.09589781904368984
112,0.09428615409917543
113,0.09271626408801187
114,0.09118670410777388
115,0.08969609142647272
116,0.08824310229381864
117,0.08682646894188731
118,0.0854449767624221
119,0.08409746164898288
120,0.08278280749302068
121,0.08149994382376244
122,0.08024784358254211
123,0.0790255210228889
124,0.07783202972830672
125,0.07666646074026483
126,0.07552794078944729
127,0.07441563062379235
128,0.07332872342732202
129,0.0722664433241519
130,0.07122804396248582
131,0.070212807173735
132,0.06922004170223936
133,0.06824908200136806
134,0.06729928709206705
135,0.06637003948016955
136,0.0654607441290406
137,0.06457082748433797
138,0.06369973654789553
139,0.06284693799790998
140,0.062011917352810815
141,0.061194178176342415
142,0.06039324132155674
143,0.059608644211550495
144,0.05883994015491752
145,0.05808669769401512
146,0.057348499984257596
147,0.05662494420275441
148,0.055915640984722834
149,0.05522021388618813
150,0.054538298871581514
151,0.05386954382492145
152,0.053213608083347276
153,0.052570161991843875
154,0.0519388864780607
155,0.05131947264619617
156,0.050711621388976995
157,0.050115043016813444
158,0.049529456903267474
159,0.048954591146018224
160,0.04839018224255463
161,0.047835974779867854
162,0.04729172113745537
163,0.04675718120298974
164,0.04623212210003546
165,0.04571631792723556
166,0.04520954950841634
167,0.04471160415309371
168,0.044222275426883305
169,0.043741362931356484
170,0.04326867209289204
171,0.04280401396011106
172,0.04234720500949603
173,0.0418980669588184
174,0.04145642658801731
175,0.041022115567191875
176,0.04059497029138469
177,0.04017483172185293
178,0.03976154523353497
179,0.03935496046843973
180,0.03895493119469556
181,0.03856131517101162
182,0.03817397401631203
183,0.03779277308432281
184,0.03741758134289393
185,0.037048271257853566
186,0.036684718681203134
187,0.036326802743464864
188,0.03597440575000959
189,0.035627413081195825
190,0.03528571309615987
191,0.034949197040107606
192,0.03461775895495953
193,0.034291295593214026
194,0.033969706334894864
195,0.03365289310745801
196,0.03334076030853816
197,0.03303321473141949
198,0.032730165493121445
199,0.0324315239649956
200,0.03213720370573356
201,0.031847120396690395
202,0.03156119177943206
203,0.03127933759542045
204,0.031001479527753173
205,0.03072754114487641
206,0.030457447846197586
207,0.03019112680952142
208,0.029928506940243172
209,0.029669518822230206
210,0.02941409467032758
211,0.02916216828442857
212,0.028913675005049235
213,0.02866855167035172
214,0.028426736574563877
215,0.02818816942774062
216,0.027952791316820394
217,0.027720544667927515
218,0.027491373209876695
219,0.027265221938833614
220,0.0270420370840927
221,0.02682176607492938
222,0.026604357508489825
223,0.02638976111868138
224,0.026177927746025877
225,0.025968809308446285
226,0.02576235877294777
227,0.025558530128168406
228,0.025357278357763614
229,0.025158559414599057
230,0.02496233019572243
231,0.02476854851808767
232,0.024577173095005546
233,0.024388163513297277
234,0.02420148021112403
235,0.024017084456474314
236,0.023834938326282067
237,0.02365500468615755
238,0.023477247170709745
239,0.023301630164439868
240,0.023128118783188902
241,0.02295667885611764
242,0.02278727690820592
243,0.022619880143250753
244,0.022454456427348002
245,0.02229097427284329
246,0.022129402822734713
247,0.02196971183551507
248,0.021811871670437452
249,0.02165585327319228
250,0.021501628161982023
251,0.02134916841398082
252,0.02119844665216754
253,0.021049436032519655
254,0.020902110231557726
255,0.02075644343422823
256,0.020612410322116043
257,0.020469986061973727
258,0.020329146294561465
259,0.020189867123784032
260,0.020052125106119693
261,0.019915897240328603
262,0.019781160957435047
263,0.019647894110973608
264,0.01951607496749156
265,0.019385682197300722
266,0.01925669486546978
267,0.01912909242305123
268,0.01900285469853587
269,0.018877961889526826
270,0.01875439455462867
271,0.018632133605543208
272,0.018511160299368126
273,0.018391456231090068
274,0.018273003326268956
275,0.018155783833906855
276,0.018039780319494842
277,0.01792497565823607
278,0.017811353028436252
279,0.017698895905059638
280,0.017587588053444077
281,0.017477413523171753
282,0.017368356642090257
283,0.017260402010480683
284,0.017153534495367825
285,0.0170477392249693
286,0.016943001583278893
287,0.016839307204781523
288,0.016736641969294586
289,0.016634991996933995
290,0.016534343643200076
291,0.016434683494181257
292,0.0163359983618708
293,0.016238275279595333
294,0.016141501497550767
295,0.016045664478443106
296,0.015950751893232005
297,0.015856751616972798
298,0.01576365172475646
299,0.01567144048774269
300,0.015580106369285411
301,10522585.840980353
302,1032.6702412543484
303,261.0319651976527
304,116.52890945711971
305,65.72918719633633
306,42.155219859088824
307,29.326291051806603
308,21.579868525736654
309,16.5461903854372
310,13.09155276529303
311,10.618171998039841
312,8.78658101986189
