,0
0,10522665.00128497
1,1033.4540066466088
2,261.4257975589379
3,116.79190050236326
4,65.92659443977351
5,42.31322445912537
6,29.458005368975172
7,21.69279335400814
8,16.645017232651067
9,13.179411039009244
10,10.697253221434755
11,8.858479570832198
12,7.458298467772364
13,6.367393465467462
14,5.50084085484649
15,4.800998898483754
16,4.227625813461949
17,3.7519355633594
18,3.3528949812530127
19,3.0148458429432967
20,2.7259364657802916
21,2.477062497296036
22,2.261136345895403
23,2.0725736656297284
24,1.906926194833276
25,1.7606151417153713
26,1.6307348316846562
27,1.5149062211810427
28,1.4111663099655989
29,1.3178837367012162
30,1.2336937038597593
31,1.1574473325749952
32,1.0881719023210958
33,1.0250393810082599
34,0.9673413266998058
35,0.9144687277704151
36,0.8658957011114584
37,0.8211662268488154
38,0.77988328976704
39,0.7416999408979925
40,0.7063119006759633
41,0.67345140703381
42,0.6428820745279761
43,0.6143945788978943
44,0.5878030189410396
45,0.5629418368359207
46,0.539663201015128
47,0.5178347738313821
48,0.4973378006653921
49,0.4780654686242028
50,0.4599214922044484
51,0.44281889073200875
52,0.426678928411909
53,0.41143019272080517
54,0.39700779087512444
55,0.3833526473891185
56,0.37041088843812836
57,0.3581333009745291
58,0.34647485639485814
59,0.3353942900970784
60,0.32485372955312325
61,0.31481836459924345
62,0.3052561545518917
63,0.2961375675198149
64,0.28743534792780107
65,0.279124308814059
66,0.2711811459275983
67,0.2635842710478383
68,0.25631366228660546
69,0.2493507294222996
70,0.24267819256442508
71,0.23627997266052594
72,0.23014109254190834
73,0.22424758736385764
74,0.21858642343400414
75,0.21314542454224816
76,0.20791320500970945
77,0.20287910876489468
78,0.1980331538344137
79,0.1933659817047795
80,0.18886881107248618
81,0.18453339555275208
82,0.18035198496406676
83,0.1763172898468817
84,0.17242244891109587
85,0.1686609991390287
86,0.1650268482989881
87,0.16151424964964387
88,0.15811777863773618
89,0.15483231141144502
90,0.15165300498938847
91,0.1485752789409254
92,0.14559479844742404
93,0.14270745862670733
94,0.13990937001404805
95,0.1371968451031312
96,0.13456638585938008
97,0.13201467212610063
98,0.12953855085116936
99,0.12713502606848945
100,0.12480124957432764
101,0.12253451224394492
102,0.12033223593869526
103,0.11819196595811653
104,0.11611136399541704
105,0.11408820155831954
106,0.11212035382042246
107,0.11020579387114297
108,0.10834258733496216
109,0.10652888733307767
110,0.10476292976276093
111,0.10304302887170967
112,0.10136757310648266
113,0.09973502121577474
114,0.09814389859078837
115,0.09659279382633777
116,0.09508035548758197
117,0.09360528906844472
118,0.09216635412881886
119,0.09076236159863822
120,0.08939217123777932
121,0.08805468924156659
122,0.08674886598241492
123,0.08547369387882324
124,0.08422820538356421
125,0.08301147108350522
126,0.08182259790402932
127,0.08066072741151366
128,0.07952503420779607
129,0.07841472441095511
130,0.07732903421714685
131,0.07626722853858106
132,0.07522859971306038
133,0.07421246628080932
134,0.07321817182461299
135,0.07224508386953689
136,0.07129259283875668
137,0.07036011106224091
138,0.069447071835255
139,0.06855292852383248
140,0.06767715371455985
141,0.06681923840617353
142,0.06597869124063627
143,0.06515503777150074
144,0.06434781976750333
145,0.06355659454946291
146,0.06278093435867362
147,0.06202042575508746
148,0.06127466904369509
149,0.06054327772759799
150,0.05982587798636375
151,0.05912210817833172
152,0.05843161836562137
153,0.057754069860666064
154,0.05708913479316026
155,0.0564364956963767
156,0.05579584511186965
157,0.05516688521163215
158,0.0545493274368317
159,0.0539428921522976
160,0.05334730831597807
161,0.052762313162629686
162,0.05218765190104085
163,0.05162307742413251
164,0.05106835003131088
165,0.05052323716248484
166,0.04998751314318824
167,0.049460958940283004
168,0.04894336192773732
169,0.04843451566201433
170,0.04793421966661408
171,0.04744227922534983
172,0.046958505183953815
173,0.04648271375963039
174,0.04601472635819422
175,0.04555436939844999
176,0.04510147414348675
177,0.04465587653857788
178,0.044217417055390396
179,0.04378594054222602
180,0.04336129608002685
181,0.04294333684389425
182,0.04253191996987767
183,0.04212690642680947
184,0.04172816089296449
185,0.04133555163733837
186,0.0409489504053496
187,0.04056823230877411
188,0.04019327571973717
189,0.03982396216859058
190,0.03946017624551245
191,0.039101805505677385
192,0.03874874037784627
193,0.038400874076238135
194,0.03805810251554784
195,0.03772032422898246
196,0.037387440289194676
197,0.03705935423199552
198,0.03673597198273552
199,0.036417201785248265
200,0.036102954133254594
201,0.03579314170413025
202,0.035487679294943585
203,0.03518648376067578
204,0.03488947395453854
205,0.034596570670306796
206,0.03430769658659118
207,0.03402277621297286
208,0.03374173583793311
209,0.033464503478507344
210,0.03319100883159839
211,0.032921183226888556
212,0.03265495958128849
213,0.032392272354866455
214,0.03213305750820475
215,0.03187725246112736
216,0.03162479605275152
217,0.031375628502812926
218,0.031129691374219996
219,0.03088692753679025
220,0.030647281132129073
221,0.030410697539607373
222,0.030177123343400336
223,0.02994650630054983
224,0.029718795310011783
